country,player,club,forward_or_back,stat,count
England,Maro Itoje,Saracens,Forward,Tackles Made,10
England,Maro Itoje,Saracens,Forward,Missed Tackles,0
England,Maro Itoje,Saracens,Forward,Turnovers Won,1
England,Maro Itoje,Saracens,Forward,Turnovers Conceded,0
England,Maro Itoje,Saracens,Forward,Handling Errors,0
England,Maro Itoje,Saracens,Forward,Penalties Conceded,1
England,Maro Itoje,Saracens,Forward,Kicks From Hand,0
England,Maro Itoje,Saracens,Forward,Kicks Caught,2
England,Maro Itoje,Saracens,Forward,Successful Lineout Takes,3
England,Maro Itoje,Saracens,Forward,Stolen Lineouts,0
England,Maro Itoje,Saracens,Forward,Yellow Cards,0
England,Maro Itoje,Saracens,Forward,Red Cards,0
England,George Kruis,Saracens,Forward,Metres Gained,36
England,George Kruis,Saracens,Forward,Carries,21
England,George Kruis,Saracens,Forward,Metres Per Carry,1.7142857142857142
England,George Kruis,Saracens,Forward,Minutes Played,320
England,George Kruis,Saracens,Forward,Points,5
England,George Kruis,Saracens,Forward,Tries,1
England,George Kruis,Saracens,Forward,Try Assists,0
England,George Kruis,Saracens,Forward,Conversions,0
England,George Kruis,Saracens,Forward,Penalty Goals,0
England,George Kruis,Saracens,Forward,Drop Goals,0
England,George Kruis,Saracens,Forward,Defenders Beaten,1
England,George Kruis,Saracens,Forward,Clean Breaks,3
England,George Kruis,Saracens,Forward,Gain Line Successes,6
England,George Kruis,Saracens,Forward,Interceptions,1
England,George Kruis,Saracens,Forward,Passes Made,10
England,George Kruis,Saracens,Forward,Off Loads Made,0
England,George Kruis,Saracens,Forward,Tackles Made,67
England,George Kruis,Saracens,Forward,Missed Tackles,6
England,George Kruis,Saracens,Forward,Turnovers Won,0
England,George Kruis,Saracens,Forward,Turnovers Conceded,4
England,George Kruis,Saracens,Forward,Handling Errors,3
England,George Kruis,Saracens,Forward,Penalties Conceded,1
England,George Kruis,Saracens,Forward,Kicks From Hand,0
England,George Kruis,Saracens,Forward,Kicks Caught,2
England,George Kruis,Saracens,Forward,Successful Lineout Takes,17
England,George Kruis,Saracens,Forward,Stolen Lineouts,1
England,George Kruis,Saracens,Forward,Yellow Cards,0
England,George Kruis,Saracens,Forward,Red Cards,0
England,Joe Launchbury,Wasps,Forward,Metres Gained,20
England,Joe Launchbury,Wasps,Forward,Carries,10
England,Joe Launchbury,Wasps,Forward,Metres Per Carry,2
England,Joe Launchbury,Wasps,Forward,Minutes Played,189
England,Joe Launchbury,Wasps,Forward,Points,5
England,Joe Launchbury,Wasps,Forward,Tries,1
England,Joe Launchbury,Wasps,Forward,Try Assists,0
England,Joe Launchbury,Wasps,Forward,Conversions,0
England,Joe Launchbury,Wasps,Forward,Penalty Goals,0
England,Joe Launchbury,Wasps,Forward,Drop Goals,0
England,Joe Launchbury,Wasps,Forward,Defenders Beaten,2
England,Joe Launchbury,Wasps,Forward,Clean Breaks,2
England,Joe Launchbury,Wasps,Forward,Gain Line Successes,3
England,Joe Launchbury,Wasps,Forward,Interceptions,0
England,Joe Launchbury,Wasps,Forward,Passes Made,4
England,Joe Launchbury,Wasps,Forward,Off Loads Made,0
England,Joe Launchbury,Wasps,Forward,Tackles Made,46
England,Joe Launchbury,Wasps,Forward,Missed Tackles,9
England,Joe Launchbury,Wasps,Forward,Turnovers Won,0
England,Joe Launchbury,Wasps,Forward,Turnovers Conceded,2
England,Joe Launchbury,Wasps,Forward,Handling Errors,2
England,Joe Launchbury,Wasps,Forward,Penalties Conceded,0
England,Joe Launchbury,Wasps,Forward,Kicks From Hand,0
England,Joe Launchbury,Wasps,Forward,Kicks Caught,1
England,Joe Launchbury,Wasps,Forward,Successful Lineout Takes,12
England,Joe Launchbury,Wasps,Forward,Stolen Lineouts,0
England,Joe Launchbury,Wasps,Forward,Yellow Cards,0
England,Joe Launchbury,Wasps,Forward,Red Cards,0
England,Courtney Lawes,Northampton,Forward,Metres Gained,22
England,Courtney Lawes,Northampton,Forward,Carries,15
England,Courtney Lawes,Northampton,Forward,Metres Per Carry,1.4666666666666666
England,Courtney Lawes,Northampton,Forward,Minutes Played,185
England,Courtney Lawes,Northampton,Forward,Points,0
England,Courtney Lawes,Northampton,Forward,Tries,0
England,Courtney Lawes,Northampton,Forward,Try Assists,0
England,Courtney Lawes,Northampton,Forward,Conversions,0
England,Courtney Lawes,Northampton,Forward,Penalty Goals,0
England,Courtney Lawes,Northampton,Forward,Drop Goals,0
England,Courtney Lawes,Northampton,Forward,Defenders Beaten,3
England,Courtney Lawes,Northampton,Forward,Clean Breaks,0
England,Courtney Lawes,Northampton,Forward,Gain Line Successes,6
England,Courtney Lawes,Northampton,Forward,Interceptions,0
England,Courtney Lawes,Northampton,Forward,Passes Made,2
England,Courtney Lawes,Northampton,Forward,Off Loads Made,0
England,Courtney Lawes,Northampton,Forward,Tackles Made,40
England,Courtney Lawes,Northampton,Forward,Missed Tackles,3
England,Courtney Lawes,Northampton,Forward,Turnovers Won,1
England,Courtney Lawes,Northampton,Forward,Turnovers Conceded,0
England,Courtney Lawes,Northampton,Forward,Handling Errors,0
England,Courtney Lawes,Northampton,Forward,Penalties Conceded,0
England,Courtney Lawes,Northampton,Forward,Kicks From Hand,0
England,Courtney Lawes,Northampton,Forward,Kicks Caught,0
England,Courtney Lawes,Northampton,Forward,Successful Lineout Takes,5
England,Courtney Lawes,Northampton,Forward,Stolen Lineouts,2
England,Courtney Lawes,Northampton,Forward,Yellow Cards,0
England,Courtney Lawes,Northampton,Forward,Red Cards,0
England,Kyle Sinckler,Harlequins,Forward,Metres Gained,63
England,Kyle Sinckler,Harlequins,Forward,Carries,36
England,Kyle Sinckler,Harlequins,Forward,Metres Per Carry,1.75
England,Kyle Sinckler,Harlequins,Forward,Minutes Played,281
England,Kyle Sinckler,Harlequins,Forward,Points,0
England,Kyle Sinckler,Harlequins,Forward,Tries,0
England,Kyle Sinckler,Harlequins,Forward,Try Assists,1
England,Kyle Sinckler,Harlequins,Forward,Conversions,0
England,Kyle Sinckler,Harlequins,Forward,Penalty Goals,0
England,Kyle Sinckler,Harlequins,Forward,Drop Goals,0
England,Kyle Sinckler,Harlequins,Forward,Defenders Beaten,5
England,Kyle Sinckler,Harlequins,Forward,Clean Breaks,2
England,Kyle Sinckler,Harlequins,Forward,Gain Line Successes,13
England,Kyle Sinckler,Harlequins,Forward,Interceptions,0
England,Kyle Sinckler,Harlequins,Forward,Passes Made,15
England,Kyle Sinckler,Harlequins,Forward,Off Loads Made,0
England,Kyle Sinckler,Harlequins,Forward,Tackles Made,44
England,Kyle Sinckler,Harlequins,Forward,Missed Tackles,5
England,Kyle Sinckler,Harlequins,Forward,Turnovers Won,0
England,Kyle Sinckler,Harlequins,Forward,Turnovers Conceded,4
England,Kyle Sinckler,Harlequins,Forward,Handling Errors,3
England,Kyle Sinckler,Harlequins,Forward,Penalties Conceded,6
England,Kyle Sinckler,Harlequins,Forward,Kicks From Hand,1
England,Kyle Sinckler,Harlequins,Forward,Kicks Caught,0
England,Kyle Sinckler,Harlequins,Forward,Successful Lineout Takes,0
England,Kyle Sinckler,Harlequins,Forward,Stolen Lineouts,1
England,Kyle Sinckler,Harlequins,Forward,Yellow Cards,0
England,Kyle Sinckler,Harlequins,Forward,Red Cards,0
England,Mako Vunipola,Saracens,Forward,Metres Gained,33
England,Mako Vunipola,Saracens,Forward,Carries,23
England,Mako Vunipola,Saracens,Forward,Metres Per Carry,1.434782608695652
England,Mako Vunipola,Saracens,Forward,Minutes Played,119
England,Mako Vunipola,Saracens,Forward,Points,0
England,Mako Vunipola,Saracens,Forward,Tries,0
England,Mako Vunipola,Saracens,Forward,Try Assists,0
England,Mako Vunipola,Saracens,Forward,Conversions,0
England,Mako Vunipola,Saracens,Forward,Penalty Goals,0
England,Mako Vunipola,Saracens,Forward,Drop Goals,0
England,Mako Vunipola,Saracens,Forward,Defenders Beaten,1
England,Mako Vunipola,Saracens,Forward,Clean Breaks,0
England,Mako Vunipola,Saracens,Forward,Gain Line Successes,11
England,Mako Vunipola,Saracens,Forward,Interceptions,0
England,Mako Vunipola,Saracens,Forward,Passes Made,3
England,Mako Vunipola,Saracens,Forward,Off Loads Made,0
England,Mako Vunipola,Saracens,Forward,Tackles Made,38
England,Mako Vunipola,Saracens,Forward,Missed Tackles,1
England,Mako Vunipola,Saracens,Forward,Turnovers Won,0
England,Mako Vunipola,Saracens,Forward,Turnovers Conceded,0
England,Mako Vunipola,Saracens,Forward,Handling Errors,0
England,Mako Vunipola,Saracens,Forward,Penalties Conceded,0
England,Mako Vunipola,Saracens,Forward,Kicks From Hand,0
England,Mako Vunipola,Saracens,Forward,Kicks Caught,0
England,Mako Vunipola,Saracens,Forward,Successful Lineout Takes,0
England,Mako Vunipola,Saracens,Forward,Stolen Lineouts,0
England,Mako Vunipola,Saracens,Forward,Yellow Cards,0
England,Mako Vunipola,Saracens,Forward,Red Cards,0
England,Harry Williams,Exeter Chiefs,Forward,Metres Gained,0
England,Harry Williams,Exeter Chiefs,Forward,Carries,3
England,Harry Williams,Exeter Chiefs,Forward,Metres Per Carry,0
England,Harry Williams,Exeter Chiefs,Forward,Minutes Played,40
England,Harry Williams,Exeter Chiefs,Forward,Points,0
England,Harry Williams,Exeter Chiefs,Forward,Tries,0
England,Harry Williams,Exeter Chiefs,Forward,Try Assists,0
England,Harry Williams,Exeter Chiefs,Forward,Conversions,0
England,Harry Williams,Exeter Chiefs,Forward,Penalty Goals,0
England,Harry Williams,Exeter Chiefs,Forward,Drop Goals,0
England,Harry Williams,Exeter Chiefs,Forward,Defenders Beaten,0
England,Harry Williams,Exeter Chiefs,Forward,Clean Breaks,0
England,Harry Williams,Exeter Chiefs,Forward,Gain Line Successes,0
England,Harry Williams,Exeter Chiefs,Forward,Interceptions,0
England,Harry Williams,Exeter Chiefs,Forward,Passes Made,1
England,Harry Williams,Exeter Chiefs,Forward,Off Loads Made,0
England,Harry Williams,Exeter Chiefs,Forward,Tackles Made,21
England,Harry Williams,Exeter Chiefs,Forward,Missed Tackles,1
England,Harry Williams,Exeter Chiefs,Forward,Turnovers Won,0
England,Harry Williams,Exeter Chiefs,Forward,Turnovers Conceded,0
England,Harry Williams,Exeter Chiefs,Forward,Handling Errors,0
England,Harry Williams,Exeter Chiefs,Forward,Penalties Conceded,0
England,Harry Williams,Exeter Chiefs,Forward,Kicks From Hand,0
England,Harry Williams,Exeter Chiefs,Forward,Kicks Caught,0
England,Harry Williams,Exeter Chiefs,Forward,Successful Lineout Takes,0
England,Harry Williams,Exeter Chiefs,Forward,Stolen Lineouts,0
England,Harry Williams,Exeter Chiefs,Forward,Yellow Cards,0
England,Harry Williams,Exeter Chiefs,Forward,Red Cards,0
England,Elliot Daly,Saracens,Back,Metres Gained,274
England,Elliot Daly,Saracens,Back,Carries,50
England,Elliot Daly,Saracens,Back,Metres Per Carry,5.48
England,Elliot Daly,Saracens,Back,Minutes Played,400
England,Elliot Daly,Saracens,Back,Points,5
England,Elliot Daly,Saracens,Back,Tries,1
England,Elliot Daly,Saracens,Back,Try Assists,3
England,Elliot Daly,Saracens,Back,Conversions,0
England,Elliot Daly,Saracens,Back,Penalty Goals,0
England,Elliot Daly,Saracens,Back,Drop Goals,0
England,Elliot Daly,Saracens,Back,Defenders Beaten,13
England,Elliot Daly,Saracens,Back,Clean Breaks,4
England,Elliot Daly,Saracens,Back,Gain Line Successes,9
England,Elliot Daly,Saracens,Back,Interceptions,1
England,Elliot Daly,Saracens,Back,Passes Made,36
England,Elliot Daly,Saracens,Back,Off Loads Made,5
England,Elliot Daly,Saracens,Back,Tackles Made,7
England,Elliot Daly,Saracens,Back,Missed Tackles,5
England,Elliot Daly,Saracens,Back,Turnovers Won,0
England,Elliot Daly,Saracens,Back,Turnovers Conceded,8
England,Elliot Daly,Saracens,Back,Handling Errors,4
England,Elliot Daly,Saracens,Back,Penalties Conceded,2
England,Elliot Daly,Saracens,Back,Kicks From Hand,18
England,Elliot Daly,Saracens,Back,Kicks Caught,25
England,Elliot Daly,Saracens,Back,Successful Lineout Takes,1
England,Elliot Daly,Saracens,Back,Stolen Lineouts,0
England,Elliot Daly,Saracens,Back,Yellow Cards,0
England,Elliot Daly,Saracens,Back,Red Cards,0
England,Owen Farrell,Saracens,Back,Metres Gained,85
England,Owen Farrell,Saracens,Back,Carries,31
England,Owen Farrell,Saracens,Back,Metres Per Carry,2.7419354838709675
England,Owen Farrell,Saracens,Back,Minutes Played,370
England,Owen Farrell,Saracens,Back,Points,59
England,Owen Farrell,Saracens,Back,Tries,1
England,Owen Farrell,Saracens,Back,Try Assists,2
England,Owen Farrell,Saracens,Back,Conversions,15
England,Owen Farrell,Saracens,Back,Penalty Goals,8
England,Owen Farrell,Saracens,Back,Drop Goals,0
England,Owen Farrell,Saracens,Back,Defenders Beaten,4
England,Owen Farrell,Saracens,Back,Clean Breaks,3
England,Owen Farrell,Saracens,Back,Gain Line Successes,5
England,Owen Farrell,Saracens,Back,Interceptions,0
England,Owen Farrell,Saracens,Back,Passes Made,114
England,Owen Farrell,Saracens,Back,Off Loads Made,3
England,Owen Farrell,Saracens,Back,Tackles Made,42
England,Owen Farrell,Saracens,Back,Missed Tackles,11
England,Owen Farrell,Saracens,Back,Turnovers Won,4
England,Owen Farrell,Saracens,Back,Turnovers Conceded,13
England,Owen Farrell,Saracens,Back,Handling Errors,5
England,Owen Farrell,Saracens,Back,Penalties Conceded,2
England,Owen Farrell,Saracens,Back,Kicks From Hand,46
England,Owen Farrell,Saracens,Back,Kicks Caught,3
England,Owen Farrell,Saracens,Back,Successful Lineout Takes,1
England,Owen Farrell,Saracens,Back,Stolen Lineouts,0
England,Owen Farrell,Saracens,Back,Yellow Cards,0
England,Owen Farrell,Saracens,Back,Red Cards,0
England,George Ford,Leicester,Back,Metres Gained,34
England,George Ford,Leicester,Back,Carries,12
England,George Ford,Leicester,Back,Metres Per Carry,2.8333333333333335
England,George Ford,Leicester,Back,Minutes Played,53
England,George Ford,Leicester,Back,Points,13
England,George Ford,Leicester,Back,Tries,1
England,George Ford,Leicester,Back,Try Assists,0
England,George Ford,Leicester,Back,Conversions,4
England,George Ford,Leicester,Back,Penalty Goals,0
England,George Ford,Leicester,Back,Drop Goals,0
England,George Ford,Leicester,Back,Defenders Beaten,3
England,George Ford,Leicester,Back,Clean Breaks,1
England,George Ford,Leicester,Back,Gain Line Successes,6
England,George Ford,Leicester,Back,Interceptions,0
England,George Ford,Leicester,Back,Passes Made,16
England,George Ford,Leicester,Back,Off Loads Made,0
England,George Ford,Leicester,Back,Tackles Made,9
England,George Ford,Leicester,Back,Missed Tackles,0
England,George Ford,Leicester,Back,Turnovers Won,0
England,George Ford,Leicester,Back,Turnovers Conceded,1
England,George Ford,Leicester,Back,Handling Errors,1
England,George Ford,Leicester,Back,Penalties Conceded,0
England,George Ford,Leicester,Back,Kicks From Hand,9
England,George Ford,Leicester,Back,Kicks Caught,2
England,George Ford,Leicester,Back,Successful Lineout Takes,0
England,George Ford,Leicester,Back,Stolen Lineouts,0
England,George Ford,Leicester,Back,Yellow Cards,0
England,George Ford,Leicester,Back,Red Cards,0
England,Jonny May,Leicester,Back,Metres Gained,284
England,Jonny May,Leicester,Back,Carries,52
England,Jonny May,Leicester,Back,Metres Per Carry,5.461538461538462
England,Jonny May,Leicester,Back,Minutes Played,389
England,Jonny May,Leicester,Back,Points,30
England,Jonny May,Leicester,Back,Tries,6
England,Jonny May,Leicester,Back,Try Assists,1
England,Jonny May,Leicester,Back,Conversions,0
England,Jonny May,Leicester,Back,Penalty Goals,0
England,Jonny May,Leicester,Back,Drop Goals,0
England,Jonny May,Leicester,Back,Defenders Beaten,9
England,Jonny May,Leicester,Back,Clean Breaks,11
England,Jonny May,Leicester,Back,Gain Line Successes,15
England,Jonny May,Leicester,Back,Interceptions,0
England,Jonny May,Leicester,Back,Passes Made,16
England,Jonny May,Leicester,Back,Off Loads Made,4
England,Jonny May,Leicester,Back,Tackles Made,36
England,Jonny May,Leicester,Back,Missed Tackles,5
England,Jonny May,Leicester,Back,Turnovers Won,3
England,Jonny May,Leicester,Back,Turnovers Conceded,6
England,Jonny May,Leicester,Back,Handling Errors,2
England,Jonny May,Leicester,Back,Penalties Conceded,2
England,Jonny May,Leicester,Back,Kicks From Hand,7
England,Jonny May,Leicester,Back,Kicks Caught,23
England,Jonny May,Leicester,Back,Successful Lineout Takes,0
England,Jonny May,Leicester,Back,Stolen Lineouts,0
England,Jonny May,Leicester,Back,Yellow Cards,0
England,Jonny May,Leicester,Back,Red Cards,0
England,Manu Tuilagi,Leicester,Back,Metres Gained,182
England,Manu Tuilagi,Leicester,Back,Carries,38
England,Manu Tuilagi,Leicester,Back,Metres Per Carry,4.7894736842105265
England,Manu Tuilagi,Leicester,Back,Minutes Played,354
England,Manu Tuilagi,Leicester,Back,Points,10
England,Manu Tuilagi,Leicester,Back,Tries,2
England,Manu Tuilagi,Leicester,Back,Try Assists,1
England,Manu Tuilagi,Leicester,Back,Conversions,0
England,Manu Tuilagi,Leicester,Back,Penalty Goals,0
England,Manu Tuilagi,Leicester,Back,Drop Goals,0
England,Manu Tuilagi,Leicester,Back,Defenders Beaten,11
England,Manu Tuilagi,Leicester,Back,Clean Breaks,6
England,Manu Tuilagi,Leicester,Back,Gain Line Successes,18
England,Manu Tuilagi,Leicester,Back,Interceptions,0
England,Manu Tuilagi,Leicester,Back,Passes Made,15
England,Manu Tuilagi,Leicester,Back,Off Loads Made,3
England,Manu Tuilagi,Leicester,Back,Tackles Made,28
England,Manu Tuilagi,Leicester,Back,Missed Tackles,11
England,Manu Tuilagi,Leicester,Back,Turnovers Won,1
England,Manu Tuilagi,Leicester,Back,Turnovers Conceded,3
England,Manu Tuilagi,Leicester,Back,Handling Errors,2
England,Manu Tuilagi,Leicester,Back,Penalties Conceded,1
England,Manu Tuilagi,Leicester,Back,Kicks From Hand,0
England,Manu Tuilagi,Leicester,Back,Kicks Caught,0
England,Manu Tuilagi,Leicester,Back,Successful Lineout Takes,1
England,Manu Tuilagi,Leicester,Back,Stolen Lineouts,0
England,Manu Tuilagi,Leicester,Back,Yellow Cards,0
England,Manu Tuilagi,Leicester,Back,Red Cards,0
England,Ben Youngs,Leicester,Back,Metres Gained,54
England,Ben Youngs,Leicester,Back,Carries,25
England,Ben Youngs,Leicester,Back,Metres Per Carry,2.16
England,Ben Youngs,Leicester,Back,Minutes Played,363
England,Ben Youngs,Leicester,Back,Points,0
England,Ben Youngs,Leicester,Back,Tries,0
England,Ben Youngs,Leicester,Back,Try Assists,1
England,Ben Youngs,Leicester,Back,Conversions,0
England,Ben Youngs,Leicester,Back,Penalty Goals,0
England,Ben Youngs,Leicester,Back,Drop Goals,0
England,Ben Youngs,Leicester,Back,Defenders Beaten,1
England,Ben Youngs,Leicester,Back,Clean Breaks,2
England,Ben Youngs,Leicester,Back,Gain Line Successes,10
England,Ben Youngs,Leicester,Back,Interceptions,0
England,Ben Youngs,Leicester,Back,Passes Made,362
England,Ben Youngs,Leicester,Back,Off Loads Made,3
England,Ben Youngs,Leicester,Back,Tackles Made,13
England,Ben Youngs,Leicester,Back,Missed Tackles,5
England,Ben Youngs,Leicester,Back,Turnovers Won,0
England,Ben Youngs,Leicester,Back,Turnovers Conceded,5
England,Ben Youngs,Leicester,Back,Handling Errors,5
England,Ben Youngs,Leicester,Back,Penalties Conceded,0
England,Ben Youngs,Leicester,Back,Kicks From Hand,70
England,Ben Youngs,Leicester,Back,Kicks Caught,2
England,Ben Youngs,Leicester,Back,Successful Lineout Takes,1
England,Ben Youngs,Leicester,Back,Stolen Lineouts,0
England,Ben Youngs,Leicester,Back,Yellow Cards,0
England,Ben Youngs,Leicester,Back,Red Cards,0
Italy,Andrea Lovotti,Zebre,Forward,Metres Gained,27
Italy,Andrea Lovotti,Zebre,Forward,Carries,18
Italy,Andrea Lovotti,Zebre,Forward,Metres Per Carry,1.5
Italy,Andrea Lovotti,Zebre,Forward,Minutes Played,258
Italy,Andrea Lovotti,Zebre,Forward,Points,0
Italy,Andrea Lovotti,Zebre,Forward,Tries,0
Italy,Andrea Lovotti,Zebre,Forward,Try Assists,0
Italy,Andrea Lovotti,Zebre,Forward,Conversions,0
Italy,Andrea Lovotti,Zebre,Forward,Penalty Goals,0
Italy,Andrea Lovotti,Zebre,Forward,Drop Goals,0
Italy,Andrea Lovotti,Zebre,Forward,Defenders Beaten,1
Italy,Andrea Lovotti,Zebre,Forward,Clean Breaks,0
Italy,Andrea Lovotti,Zebre,Forward,Gain Line Successes,7
Italy,Andrea Lovotti,Zebre,Forward,Interceptions,0
Italy,Andrea Lovotti,Zebre,Forward,Passes Made,0
Italy,Andrea Lovotti,Zebre,Forward,Off Loads Made,0
Italy,Andrea Lovotti,Zebre,Forward,Tackles Made,38
Italy,Andrea Lovotti,Zebre,Forward,Missed Tackles,2
Italy,Andrea Lovotti,Zebre,Forward,Turnovers Won,1
Italy,Andrea Lovotti,Zebre,Forward,Turnovers Conceded,1
Italy,Andrea Lovotti,Zebre,Forward,Handling Errors,1
Italy,Andrea Lovotti,Zebre,Forward,Penalties Conceded,5
Italy,Andrea Lovotti,Zebre,Forward,Kicks From Hand,0
Italy,Andrea Lovotti,Zebre,Forward,Kicks Caught,0
Italy,Andrea Lovotti,Zebre,Forward,Successful Lineout Takes,0
Italy,Andrea Lovotti,Zebre,Forward,Stolen Lineouts,0
Italy,Andrea Lovotti,Zebre,Forward,Yellow Cards,0
Italy,Andrea Lovotti,Zebre,Forward,Red Cards,0
Italy,Luca Bigi,Zebre,Forward,Metres Gained,15
Italy,Luca Bigi,Zebre,Forward,Carries,19
Italy,Luca Bigi,Zebre,Forward,Metres Per Carry,0.7894736842105263
Italy,Luca Bigi,Zebre,Forward,Minutes Played,114
Italy,Luca Bigi,Zebre,Forward,Points,0
Italy,Luca Bigi,Zebre,Forward,Tries,0
Italy,Luca Bigi,Zebre,Forward,Try Assists,0
Italy,Luca Bigi,Zebre,Forward,Conversions,0
Italy,Luca Bigi,Zebre,Forward,Penalty Goals,0
Italy,Luca Bigi,Zebre,Forward,Drop Goals,0
Italy,Luca Bigi,Zebre,Forward,Defenders Beaten,0
Italy,Luca Bigi,Zebre,Forward,Clean Breaks,0
Italy,Luca Bigi,Zebre,Forward,Gain Line Successes,2
Italy,Luca Bigi,Zebre,Forward,Interceptions,0
Italy,Luca Bigi,Zebre,Forward,Passes Made,2
Italy,Luca Bigi,Zebre,Forward,Off Loads Made,0
Italy,Luca Bigi,Zebre,Forward,Tackles Made,16
Italy,Luca Bigi,Zebre,Forward,Missed Tackles,2
Italy,Luca Bigi,Zebre,Forward,Turnovers Won,0
Italy,Luca Bigi,Zebre,Forward,Turnovers Conceded,1
Italy,Luca Bigi,Zebre,Forward,Handling Errors,0
Italy,Luca Bigi,Zebre,Forward,Penalties Conceded,2
Italy,Luca Bigi,Zebre,Forward,Kicks From Hand,0
Italy,Luca Bigi,Zebre,Forward,Kicks Caught,0
Italy,Luca Bigi,Zebre,Forward,Successful Lineout Takes,0
Italy,Luca Bigi,Zebre,Forward,Stolen Lineouts,0
Italy,Luca Bigi,Zebre,Forward,Yellow Cards,0
Italy,Luca Bigi,Zebre,Forward,Red Cards,0
Italy,Dean Budd,Benetton,Forward,Metres Gained,16
Italy,Dean Budd,Benetton,Forward,Carries,16
Italy,Dean Budd,Benetton,Forward,Metres Per Carry,1
Italy,Dean Budd,Benetton,Forward,Minutes Played,230
Italy,Dean Budd,Benetton,Forward,Points,0
Italy,Dean Budd,Benetton,Forward,Tries,0
Italy,Dean Budd,Benetton,Forward,Try Assists,0
Italy,Dean Budd,Benetton,Forward,Conversions,0
Italy,Dean Budd,Benetton,Forward,Penalty Goals,0
Italy,Dean Budd,Benetton,Forward,Drop Goals,0
Italy,Dean Budd,Benetton,Forward,Defenders Beaten,0
Italy,Dean Budd,Benetton,Forward,Clean Breaks,1
Italy,Dean Budd,Benetton,Forward,Gain Line Successes,3
Italy,Dean Budd,Benetton,Forward,Interceptions,0
Italy,Dean Budd,Benetton,Forward,Passes Made,7
Italy,Dean Budd,Benetton,Forward,Off Loads Made,2
Italy,Dean Budd,Benetton,Forward,Tackles Made,47
Italy,Dean Budd,Benetton,Forward,Missed Tackles,7
Italy,Dean Budd,Benetton,Forward,Turnovers Won,1
Italy,Dean Budd,Benetton,Forward,Turnovers Conceded,1
Italy,Dean Budd,Benetton,Forward,Handling Errors,1
Italy,Dean Budd,Benetton,Forward,Penalties Conceded,2
Italy,Dean Budd,Benetton,Forward,Kicks From Hand,0
Italy,Dean Budd,Benetton,Forward,Kicks Caught,0
Italy,Dean Budd,Benetton,Forward,Successful Lineout Takes,7
Italy,Dean Budd,Benetton,Forward,Stolen Lineouts,1
Italy,Dean Budd,Benetton,Forward,Yellow Cards,0
Italy,Dean Budd,Benetton,Forward,Red Cards,0
Italy,Federico Ruzza,Benetton,Forward,Metres Gained,133
Italy,Federico Ruzza,Benetton,Forward,Carries,44
Italy,Federico Ruzza,Benetton,Forward,Metres Per Carry,3.022727272727273
Italy,Federico Ruzza,Benetton,Forward,Minutes Played,298
Italy,Federico Ruzza,Benetton,Forward,Points,0
Italy,Federico Ruzza,Benetton,Forward,Tries,0
Italy,Federico Ruzza,Benetton,Forward,Try Assists,1
Italy,Federico Ruzza,Benetton,Forward,Conversions,0
Italy,Federico Ruzza,Benetton,Forward,Penalty Goals,0
Italy,Federico Ruzza,Benetton,Forward,Drop Goals,0
Italy,Federico Ruzza,Benetton,Forward,Defenders Beaten,8
Italy,Federico Ruzza,Benetton,Forward,Clean Breaks,2
Italy,Federico Ruzza,Benetton,Forward,Gain Line Successes,15
Italy,Federico Ruzza,Benetton,Forward,Interceptions,0
Italy,Federico Ruzza,Benetton,Forward,Passes Made,17
Italy,Federico Ruzza,Benetton,Forward,Off Loads Made,5
Italy,Federico Ruzza,Benetton,Forward,Tackles Made,39
Italy,Federico Ruzza,Benetton,Forward,Missed Tackles,7
Italy,Federico Ruzza,Benetton,Forward,Turnovers Won,0
Italy,Federico Ruzza,Benetton,Forward,Turnovers Conceded,2
Italy,Federico Ruzza,Benetton,Forward,Handling Errors,2
Italy,Federico Ruzza,Benetton,Forward,Penalties Conceded,2
Italy,Federico Ruzza,Benetton,Forward,Kicks From Hand,1
Italy,Federico Ruzza,Benetton,Forward,Kicks Caught,0
Italy,Federico Ruzza,Benetton,Forward,Successful Lineout Takes,17
Italy,Federico Ruzza,Benetton,Forward,Stolen Lineouts,1
Italy,Federico Ruzza,Benetton,Forward,Yellow Cards,0
Italy,Federico Ruzza,Benetton,Forward,Red Cards,0
Italy,David Sisi,Zebre,Forward,Metres Gained,17
Italy,David Sisi,Zebre,Forward,Carries,20
Italy,David Sisi,Zebre,Forward,Metres Per Carry,0.85
Italy,David Sisi,Zebre,Forward,Minutes Played,280
Italy,David Sisi,Zebre,Forward,Points,0
Italy,David Sisi,Zebre,Forward,Tries,0
Italy,David Sisi,Zebre,Forward,Try Assists,0
Italy,David Sisi,Zebre,Forward,Conversions,0
Italy,David Sisi,Zebre,Forward,Penalty Goals,0
Italy,David Sisi,Zebre,Forward,Drop Goals,0
Italy,David Sisi,Zebre,Forward,Defenders Beaten,2
Italy,David Sisi,Zebre,Forward,Clean Breaks,0
Italy,David Sisi,Zebre,Forward,Gain Line Successes,7
Italy,David Sisi,Zebre,Forward,Interceptions,0
Italy,David Sisi,Zebre,Forward,Passes Made,12
Italy,David Sisi,Zebre,Forward,Off Loads Made,2
Italy,David Sisi,Zebre,Forward,Tackles Made,47
Italy,David Sisi,Zebre,Forward,Missed Tackles,8
Italy,David Sisi,Zebre,Forward,Turnovers Won,2
Italy,David Sisi,Zebre,Forward,Turnovers Conceded,0
Italy,David Sisi,Zebre,Forward,Handling Errors,0
